Source,Target,Weight
8028,7944,122
8028,7978,213
8028,7940,48
8028,7912,170
8028,7951,139
8028,7920,173
8028,7926,67
8028,7990,37
8028,7955,173
8028,8020,60
8028,7957,79
8028,7998,210
8028,8005,213
8028,7980,145
8028,7962,28
8028,7983,253
8028,7936,144
8028,7918,86
8028,8023,38
8028,8011,77
8028,7975,63
8028,7946,59
8028,8018,158
8028,7970,25
8028,7992,90
8028,8002,48
8028,7916,66
8028,7934,57
8031,8121,44
8031,8086,119
8031,8848,26
8031,8428,89
8031,8163,82
8031,8045,78
8031,8305,48
8031,8198,53
8031,8091,116
8031,8647,101
8031,8140,95
8031,8460,56
8031,8904,100
8031,8413,73
8031,8495,98
8031,8174,83
8031,8056,40
8031,8243,136
8031,8280,27
8031,8109,20
8031,8211,50
8031,8780,32
8031,8703,34
8031,9647,71
8031,8136,47
8031,9066,40
8031,8184,51
8031,8033,113
8031,8084,106
8031,8167,101
8031,8114,49
8031,8093,113
8031,8300,59
8031,8111,23
8031,8149,88
8031,10937,2
8031,8131,99
8031,8188,97
8031,8186,93
8031,8119,54
8031,8272,112
8031,8245,34
8031,8219,45
8031,8321,43
8031,8287,48
8031,10167,22
8031,10112,65
8031,8047,86
8031,8124,112
8031,8474,41
8031,8073,101
8031,8738,24
8031,8016,96
8031,8028,121
8031,8000,61
8031,7994,91
8031,7936,77
8031,7908,94
8031,7959,67
8031,7918,69
8031,7940,62
8031,7990,56
8031,7910,39
8031,7998,93
8031,8002,38
8031,7953,127
8031,7926,50
8031,8018,99
8031,7906,38
8031,7946,52
8031,7949,127
8031,7920,95
8031,7975,50
8031,8020,57
8031,7931,64
8031,7922,93
8031,7985,69
8031,7957,53
8031,7964,116
8031,8023,42
8031,7944,64
8031,7992,61
8031,7967,84
8031,7912,61
8031,7970,30
8031,7938,70
8031,7962,39
8031,7978,103
8031,7924,89
8031,7929,109
8031,7951,77
8031,7914,44
8031,8011,61
8031,7983,98
8031,7916,59
8031,7955,80
8031,7980,79
8031,7934,47
8031,7942,51
8031,8008,110
8031,8005,130
8031,7973,62
8031,7988,108
8033,8647,192
8033,8219,58
8033,8167,166
8033,8045,125
8033,8280,42
8033,8703,38
8033,8413,104
8033,8904,143
8033,8287,69
8033,8163,100
8033,8300,87
8033,8245,50
8033,8124,191
8033,8321,45
8033,10937,5
8033,8109,21
8033,8047,97
8033,8243,205
8033,8140,167
8033,8086,134
8033,8121,50
8033,8495,144
8033,8119,61
8033,10112,79
8033,8184,82
8033,8780,26
8033,8174,136
8033,8738,23
8033,8114,71
8033,8305,63
8033,8056,47
8033,8131,190
8033,8149,85
8033,8272,214
8033,8198,82
8033,8428,143
8033,9066,65
8033,8091,184
8033,8186,124
8033,8073,130
8033,8211,62
8033,10167,32
8033,9647,107
8033,8474,63
8033,8084,202
8033,8111,29
8033,8848,29
8033,8093,110
8033,8188,161
8033,8136,58
8033,8460,81
8033,7912,117
8033,7975,63
8033,7934,63
8033,8011,89
8033,7924,166
8033,7929,143
8033,7946,68
8033,7990,46
8033,7988,181
8033,8023,51
8033,8020,63
8033,8016,157
8033,7949,211
8033,7940,59
8033,7957,72
8033,7951,131
8033,7914,63
8033,7970,32
8033,7908,160
8033,8005,173
8033,7920,142
8033,7936,117
8033,7942,62
8033,8002,51
8033,8000,81
8033,7983,183
8033,7962,36
8033,7973,81
8033,7938,87
8033,7992,108
8033,8031,113
8033,7994,140
8033,8028,200
8033,7978,174
8033,7980,125
8033,7931,84
8033,7910,43
8033,7953,219
8033,7959,90
8033,7916,84
8033,7967,114
8033,8018,163
8033,7906,38
8033,7926,85
8033,7964,177
8033,7955,141
8033,8008,169
8033,7944,111
8033,7922,162
8033,7998,140
8033,7985,64
8033,7918,74
8045,9647,116
8045,8243,147
8045,8460,39
8045,8780,16
8045,8474,26
8045,8413,105
8045,8287,28
8045,8703,23
8045,8186,64
8045,8084,147
8045,8091,155
8045,8047,61
8045,9066,20
8045,8086,90
8045,8321,25
8045,8140,162
8045,8056,26
8045,10167,17
8045,10112,52
8045,8119,34
8045,8280,16
8045,8111,24
8045,10937,4
8045,8121,24
8045,8738,18
8045,8136,22
8045,8114,34
8045,8184,34
8045,8163,78
8045,8495,205
8045,8149,34
8045,8188,172
8045,8305,31
8045,8848,21
8045,8093,78
8045,8131,215
8045,8174,160
8045,8167,185
8045,8245,20
8045,8073,124
8045,8198,33
8045,8647,183
8045,8428,143
8045,8272,130
8045,8300,43
8045,8109,9
8045,8124,245
8045,8211,33
8045,8219,27
8045,8904,152
8045,7951,115
8045,7962,23
8045,7973,37
8045,7936,138
8045,7964,130
8045,8002,31
8045,7957,35
8045,8031,78
8045,8033,125
8045,7946,33
8045,7938,39
8045,7908,154
8045,7998,176
8045,8028,191
8045,7934,26
8045,8016,178
8045,7985,31
8045,8023,20
8045,7926,39
8045,7994,117
8045,8018,105
8045,8020,31
8045,7953,194
8045,7978,170
8045,7940,25
8045,7920,140
8045,8005,160
8045,8008,163
8045,7924,223
8045,7949,224
8045,7914,31
8045,8011,31
8045,7975,27
8045,7955,144
8045,7970,21
8045,7967,63
8045,7918,33
8045,7931,49
8045,7944,124
8045,7910,29
8045,7929,104
8045,7980,122
8045,7983,222
8045,7959,39
8045,8000,45
8045,7912,132
8045,7916,36
8045,7942,32
8045,7992,47
8045,7922,181
8045,7906,19
8045,7990,21
8045,7988,224
8047,8703,38
8047,8124,94
8047,9647,66
8047,8188,95
8047,8186,106
8047,8131,97
8047,8149,77
8047,8167,89
8047,8111,25
8047,8848,33
8047,8243,120
8047,9066,54
8047,10937,4
8047,8056,41
8047,8091,107
8047,8495,72
8047,8109,26
8047,8136,56
8047,8093,103
8047,8647,88
8047,10112,64
8047,8163,85
8047,8211,67
8047,8413,55
8047,8428,73
8047,8280,33
8047,8114,67
8047,8084,101
8047,8904,74
8047,8272,87
8047,8119,61
8047,8780,31
8047,8245,57
8047,8184,64
8047,8086,113
8047,8300,90
8047,8174,53
8047,8198,76
8047,8305,61
8047,8460,77
8047,10167,29
8047,8140,85
8047,8738,28
8047,8287,70
8047,8121,44
8047,8474,60
8047,8321,36
8047,8219,53
8047,8073,68
8047,8018,99
8047,7994,88
8047,8005,108
8047,7914,63
8047,7975,61
8047,7918,64
8047,8000,79
8047,7990,34
8047,8002,55
8047,8045,61
8047,7946,64
8047,7983,89
8047,7912,46
8047,7929,113
8047,7955,60
8047,7938,124
8047,7988,78
8047,7906,52
8047,7916,72
8047,8011,75
8047,8033,97
8047,8016,86
8047,7936,67
8047,7962,39
8047,7978,95
8047,7985,65
8047,7951,70
8047,7992,68
8047,7953,114
8047,7926,60
8047,8020,66
8047,7934,68
8047,7940,55
8047,8028,116
8047,7967,96
8047,7957,63
8047,7920,88
8047,7998,75
8047,7980,76
8047,7922,75
8047,7959,69
8047,7970,27
8047,7931,69
8047,7973,71
8047,7949,107
8047,7924,75
8047,7908,82
8047,7944,57
8047,8023,39
8047,7964,112
8047,8008,87
8047,8031,86
8047,7910,48
8047,7942,60
8056,8188,40
8056,8167,39
8056,8124,40
8056,8280,26
8056,9647,21
8056,8198,54
8056,8703,38
8056,8321,42
8056,8495,28
8056,8140,49
8056,8300,59
8056,8474,48
8056,8428,35
8056,8738,29
8056,8109,20
8056,8647,41
8056,10112,25
8056,8305,53
8056,10167,28
8056,8245,45
8056,8131,42
8056,8848,35
8056,8904,36
8056,8086,34
8056,8186,50
8056,8184,55
8056,8174,31
8056,8111,37
8056,8211,67
8056,8163,34
8056,8119,48
8056,8091,49
8056,10937,4
8056,8243,50
8056,8114,45
8056,8073,35
8056,8149,64
8056,8121,49
8056,8413,34
8056,9066,61
8056,8219,47
8056,8780,41
8056,8136,43
8056,8084,55
8056,8460,61
8056,8272,38
8056,8093,45
8056,8287,64
8056,8018,45
8056,8000,56
8056,7934,62
8056,8016,36
8056,7964,61
8056,7988,36
8056,7970,44
8056,7967,49
8056,7906,43
8056,7924,33
8056,7918,50
8056,7957,59
8056,7962,45
8056,7983,42
8056,7994,37
8056,8031,40
8056,8045,26
8056,7920,41
8056,8047,41
8056,8005,43
8056,7938,51
8056,7980,29
8056,7929,45
8056,7973,57
8056,7922,33
8056,7912,13
8056,7975,55
8056,7949,54
8056,7908,40
8056,8028,49
8056,7990,58
8056,8008,41
8056,7955,41
8056,7942,57
8056,7998,28
8056,8033,47
8056,7926,52
8056,7992,84
8056,7916,54
8056,7953,41
8056,7944,33
8056,7910,38
8056,7940,47
8056,7951,32
8056,7936,25
8056,7985,56
8056,8023,62
8056,8020,54
8056,8011,60
8056,8002,38
8056,7959,57
8056,7978,41
8056,7946,50
8056,7914,50
8056,7931,40
8073,8703,30
8073,8904,125
8073,8300,54
8073,8186,76
8073,8198,42
8073,8287,41
8073,8272,129
8073,8167,161
8073,8243,143
8073,8136,32
8073,8495,146
8073,8114,35
8073,8647,168
8073,8321,33
8073,8149,50
8073,8111,24
8073,9647,95
8073,8219,37
8073,8140,149
8073,8119,51
8073,8174,112
8073,10112,61
8073,9066,35
8073,8086,94
8073,8184,45
8073,8109,10
8073,8211,34
8073,8121,36
8073,8124,167
8073,8428,139
8073,8091,142
8073,8245,38
8073,8738,20
8073,8848,24
8073,8280,29
8073,8460,47
8073,8131,176
8073,8474,29
8073,8188,156
8073,8093,85
8073,8163,87
8073,10937,3
8073,8413,92
8073,8780,23
8073,8305,40
8073,8084,189
8073,10167,20
8073,7955,133
8073,7957,51
8073,7942,39
8073,8023,27
8073,7929,105
8073,7953,152
8073,7938,55
8073,7983,176
8073,7940,39
8073,8005,143
8073,7934,40
8073,7918,48
8073,7973,39
8073,7916,47
8073,7906,35
8073,7946,34
8073,8016,151
8073,7967,82
8073,7985,44
8073,7944,100
8073,7994,120
8073,7936,123
8073,7988,153
8073,8018,119
8073,7964,120
8073,7912,80
8073,7970,25
8073,7922,149
8073,7908,150
8073,8002,34
8073,8011,50
8073,7978,160
8073,7992,49
8073,7914,31
8073,7980,100
8073,7924,156
8073,7926,44
8073,7975,44
8073,8028,145
8073,7910,34
8073,7920,118
8073,8000,46
8073,8033,130
8073,8056,35
8073,7962,25
8073,7998,145
8073,7949,184
8073,7931,51
8073,8045,124
8073,8008,152
8073,7959,57
8073,7951,109
8073,7990,36
8073,8031,101
8073,8020,39
8073,8047,68
8084,8287,74
8084,8121,55
8084,8119,82
8084,8738,25
8084,8848,27
8084,8131,273
8084,8904,164
8084,8186,121
8084,8305,72
8084,8167,250
8084,8300,108
8084,8114,68
8084,10167,36
8084,9066,75
8084,8647,241
8084,8703,51
8084,8460,102
8084,8086,140
8084,8198,85
8084,8272,173
8084,8243,254
8084,10112,91
8084,8163,113
8084,8280,42
8084,8184,110
8084,8174,171
8084,8149,103
8084,10937,6
8084,8428,178
8084,8124,259
8084,8321,64
8084,8495,181
8084,8245,54
8084,8111,28
8084,8211,67
8084,8219,82
8084,8188,229
8084,8109,19
8084,8136,52
8084,8413,119
8084,9647,126
8084,8140,220
8084,8474,65
8084,8780,33
8084,8091,238
8084,8093,114
8084,7959,106
8084,7944,130
8084,7983,270
8084,7962,52
8084,7920,200
8084,7938,113
8084,7953,237
8084,7946,69
8084,8045,147
8084,7931,102
8084,7951,150
8084,8023,57
8084,7975,68
8084,7934,78
8084,8018,166
8084,7988,229
8084,7990,46
8084,8000,86
8084,7926,116
8084,7906,44
8084,7970,33
8084,7949,282
8084,8005,189
8084,7992,162
8084,7985,76
8084,7942,96
8084,8047,101
8084,7994,185
8084,8031,106
8084,7964,215
8084,7957,97
8084,7912,133
8084,7914,67
8084,7967,158
8084,7980,130
8084,7955,181
8084,8008,201
8084,7940,57
8084,7910,51
8084,7916,80
8084,7908,241
8084,8028,227
8084,7918,97
8084,7922,196
8084,8002,58
8084,7973,73
8084,7978,246
8084,8020,93
8084,7929,175
8084,8033,202
8084,8011,102
8084,8056,55
8084,8016,207
8084,8073,189
8084,7936,135
8084,7924,225
8084,7998,173
8086,8245,53
8086,8647,130
8086,8124,150
8086,8738,23
8086,8280,41
8086,8149,70
8086,8167,105
8086,8093,148
8086,8780,28
8086,8287,65
8086,8131,115
8086,8243,155
8086,10937,3
8086,8305,48
8086,10167,32
8086,8109,17
8086,8321,43
8086,8188,107
8086,8163,84
8086,10112,70
8086,8111,25
8086,8219,41
8086,8119,51
8086,8174,87
8086,8186,112
8086,8703,29
8086,8474,65
8086,8211,57
8086,8184,55
8086,8198,95
8086,8428,88
8086,8114,67
8086,8136,57
8086,9647,92
8086,8091,139
8086,8140,103
8086,8904,112
8086,8495,98
8086,8121,46
8086,8272,131
8086,8300,94
8086,9066,50
8086,8413,75
8086,8460,70
8086,8848,24
8086,7953,166
8086,8028,143
8086,8031,119
8086,7970,29
8086,8008,115
8086,7936,129
8086,7992,66
8086,7957,66
8086,8045,90
8086,7955,88
8086,7951,98
8086,7973,126
8086,7940,53
8086,8020,63
8086,7916,86
8086,7988,120
8086,8084,140
8086,7964,129
8086,7990,34
8086,7934,41
8086,7949,152
8086,7910,35
8086,7985,71
8086,7946,82
8086,7962,32
8086,7967,98
8086,8033,134
8086,7942,54
8086,7906,46
8086,8023,33
8086,7920,101
8086,7922,112
8086,7914,76
8086,7926,79
8086,8056,34
8086,8073,94
8086,7918,57
8086,8002,42
8086,7994,120
8086,7983,116
8086,7912,84
8086,8047,113
8086,7931,90
8086,7924,126
8086,7980,113
8086,8000,89
8086,7975,59
8086,8018,113
8086,7978,110
8086,7929,145
8086,7938,84
8086,8016,129
8086,7908,110
8086,7998,114
8086,8005,132
8086,7944,82
8086,8011,70
8086,7959,57
8091,8188,216
8091,8093,123
8091,8305,51
8091,8243,240
8091,8119,67
8091,8140,187
8091,8198,81
8091,8738,23
8091,8848,26
8091,8186,123
8091,8136,49
8091,8647,202
8091,8184,87
8091,8321,51
8091,8428,180
8091,8904,154
8091,8114,67
8091,10937,5
8091,8280,39
8091,9647,117
8091,8413,104
8091,8131,213
8091,8300,91
8091,10112,69
8091,8121,40
8091,8703,41
8091,8495,181
8091,8174,156
8091,9066,51
8091,8474,55
8091,8211,56
8091,8287,74
8091,8167,204
8091,8780,25
8091,8272,180
8091,8149,72
8091,10167,33
8091,8109,16
8091,8124,252
8091,8163,110
8091,8111,25
8091,8460,74
8091,8219,59
8091,8245,51
8091,7938,103
8091,7985,71
8091,7942,68
8091,8008,181
8091,8028,219
8091,7906,51
8091,7924,209
8091,7983,243
8091,8031,116
8091,8002,48
8091,7929,197
8091,7953,253
8091,7964,175
8091,8045,155
8091,7962,44
8091,7916,67
8091,7910,46
8091,7940,55
8091,7998,176
8091,8000,78
8091,7955,164
8091,8047,107
8091,7970,26
8091,8016,204
8091,7944,122
8091,7992,108
8091,8020,68
8091,7934,54
8091,7967,165
8091,7931,93
8091,7990,50
8091,7918,68
8091,7926,82
8091,7922,175
8091,7908,195
8091,7988,213
8091,7914,55
8091,8018,152
8091,7951,153
8091,7957,77
8091,7949,265
8091,7994,150
8091,8005,291
8091,8086,139
8091,7912,136
8091,7936,150
8091,8073,142
8091,7975,61
8091,8033,184
8091,7973,72
8091,8056,49
8091,8023,30
8091,8011,90
8091,7959,90
8091,7946,63
8091,7980,139
8091,7920,162
8091,7978,210
8091,8084,238
8093,8111,28
8093,8738,23
8093,8495,93
8093,8243,156
8093,8149,72
8093,8780,29
8093,8167,94
8093,8211,57
8093,8114,59
8093,8136,59
8093,8119,53
8093,8280,30
8093,8174,89
8093,8188,104
8093,8428,80
8093,8647,101
8093,8245,62
8093,8703,36
8093,8321,32
8093,8474,61
8093,8198,85
8093,8124,126
8093,8219,42
8093,10937,2
8093,10167,29
8093,8109,20
8093,9066,42
8093,8413,70
8093,8904,109
8093,8272,114
8093,8300,76
8093,8460,66
8093,8163,85
8093,8848,28
8093,8287,64
8093,9647,98
8093,8186,112
8093,10112,74
8093,8121,61
8093,8140,89
8093,8184,61
8093,8131,100
8093,8305,58
8093,7949,116
8093,7970,27
8093,8091,123
8093,7990,44
8093,7924,98
8093,7953,132
8093,8000,69
8093,8086,148
8093,8018,94
8093,7946,108
8093,7944,74
8093,8028,121
8093,8005,115
8093,7926,62
8093,7980,108
8093,8023,35
8093,7994,99
8093,7962,37
8093,8008,109
8093,8047,103
8093,7957,55
8093,7929,125
8093,8020,65
8093,7931,83
8093,7910,46
8093,7992,60
8093,7918,63
8093,7985,70
8093,8016,117
8093,7955,80
8093,8031,113
8093,7973,76
8093,8045,78
8093,7951,90
8093,7912,72
8093,7908,97
8093,7934,49
8093,7942,54
8093,7964,107
8093,7922,96
8093,8073,85
8093,7940,63
8093,7936,109
8093,7998,100
8093,7938,82
8093,7920,89
8093,8002,37
8093,7959,69
8093,7906,57
8093,8011,67
8093,7975,70
8093,7967,90
8093,7983,103
8093,8033,110
8093,7916,82
8093,8084,114
8093,8056,45
8093,7988,100
8093,7914,64
8093,7978,110
8109,8428,10
8109,8647,14
8109,8287,50
8109,8413,13
8109,8140,18
8109,8460,39
8109,8211,44
8109,8111,28
8109,8245,30
8109,8321,25
8109,8163,11
8109,8780,24
8109,8136,27
8109,8272,17
8109,8474,40
8109,8243,18
8109,8131,16
8109,9647,3
8109,8121,34
8109,8114,31
8109,8703,15
8109,8198,43
8109,8219,30
8109,8167,14
8109,8174,11
8109,8280,31
8109,8300,50
8109,10112,5
8109,8119,37
8109,10167,17
8109,8495,12
8109,8188,12
8109,8848,20
8109,8738,22
8109,9066,46
8109,8124,17
8109,8186,24
8109,8904,13
8109,8184,30
8109,8305,39
8109,8149,46
8109,7959,29
8109,7998,12
8109,7924,12
8109,7970,28
8109,7975,42
8109,8023,40
8109,7922,13
8109,7942,30
8109,7988,16
8109,7916,37
8109,7983,13
8109,7985,36
8109,8031,20
8109,8086,17
8109,8056,20
8109,8000,31
8109,8020,38
8109,8033,21
8109,7918,32
8109,7973,36
8109,7980,17
8109,8047,26
8109,7940,33
8109,8028,16
8109,7926,22
8109,7967,22
8109,7946,27
8109,8018,22
8109,7957,36
8109,8011,48
8109,7934,46
8109,7953,19
8109,7906,29
8109,8093,20
8109,8008,14
8109,8073,10
8109,7914,31
8109,7992,47
8109,7962,27
8109,7929,22
8109,7920,16
8109,7936,13
8109,7944,7
8109,8005,13
8109,7955,9
8109,7951,13
8109,7964,20
8109,8002,21
8109,7978,16
8109,8091,16
8109,7908,18
8109,7949,18
8109,7931,24
8109,8084,19
8109,7994,16
8109,7912,12
8109,8045,9
8109,7990,32
8109,8016,16
8109,7910,19
8109,7938,34
8111,10167,19
8111,8124,32
8111,8738,29
8111,8119,38
8111,8186,29
8111,8780,38
8111,8136,33
8111,9647,20
8111,8114,35
8111,8131,34
8111,8184,37
8111,8280,26
8111,10112,19
8111,8243,32
8111,8495,28
8111,9066,50
8111,8305,44
8111,10937,2
8111,8219,31
8111,8703,24
8111,8272,27
8111,8460,39
8111,8428,21
8111,8904,28
8111,8848,33
8111,8121,52
8111,8198,44
8111,8321,30
8111,8245,39
8111,8140,22
8111,8167,32
8111,8149,44
8111,8174,27
8111,8300,47
8111,8211,45
8111,8163,22
8111,8474,45
8111,8287,50
8111,8413,21
8111,8188,27
8111,8647,25
8111,8020,43
8111,8093,28
8111,7910,31
8111,7988,31
8111,7951,23
8111,7931,33
8111,7929,32
8111,7940,39
8111,7990,49
8111,7934,49
8111,7957,40
8111,7936,28
8111,8109,28
8111,8047,25
8111,7998,25
8111,8073,24
8111,8045,24
8111,7922,36
8111,7970,69
8111,7944,25
8111,8023,58
8111,7955,29
8111,8086,25
8111,7938,29
8111,8028,28
8111,7962,39
8111,7916,49
8111,7914,38
8111,8000,43
8111,8011,54
8111,8056,37
8111,7994,30
8111,7912,17
8111,7985,44
8111,7959,38
8111,7926,36
8111,8016,27
8111,7983,30
8111,7964,26
8111,8031,23
8111,7906,44
8111,7918,41
8111,8084,28
8111,7992,56
8111,8005,24
8111,7978,29
8111,7924,37
8111,7973,54
8111,7980,24
8111,7949,26
8111,7967,29
8111,7908,23
8111,8002,30
8111,7942,44
8111,7920,23
8111,8008,25
8111,8033,29
8111,7946,36
8111,7975,46
8111,8018,27
8111,7953,33
8111,8091,25
8114,8300,81
8114,8413,37
8114,8703,40
8114,8738,33
8114,8136,55
8114,8280,37
8114,16996,1
8114,8149,79
8114,8184,68
8114,9647,31
8114,8219,59
8114,8121,45
8114,8174,42
8114,8305,51
8114,8848,40
8114,8780,37
8114,10112,32
8114,9066,58
8114,8647,58
8114,8186,63
8114,8124,70
8114,8198,82
8114,8904,55
8114,10167,31
8114,8272,52
8114,8211,66
8114,8495,47
8114,8428,42
8114,8243,75
8114,8163,38
8114,10937,5
8114,8287,83
8114,8131,58
8114,8245,59
8114,8474,57
8114,8321,41
8114,8119,62
8114,8140,55
8114,8188,58
8114,8460,72
8114,8167,45
8114,7998,43
8114,8028,63
8114,8002,42
8114,7940,62
8114,7975,65
8114,7962,49
8114,7967,72
8114,7955,43
8114,7926,65
8114,7916,68
8114,8000,76
8114,7951,57
8114,7988,51
8114,7990,49
8114,8023,60
8114,7920,49
8114,8073,35
8114,7910,37
8114,8084,68
8114,7970,42
8114,7931,149
8114,8111,35
8114,7938,85
8114,7936,42
8114,8008,55
8114,8093,59
8114,7983,57
8114,7906,49
8114,7959,66
8114,7929,71
8114,8091,67
8114,7949,72
8114,7908,54
8114,8016,57
8114,8047,67
8114,7924,50
8114,8109,31
8114,8045,34
8114,8018,66
8114,7918,56
8114,7992,81
8114,7953,67
8114,7994,48
8114,8031,49
8114,8033,71
8114,7934,69
8114,8086,67
8114,7985,64
8114,7914,59
8114,8056,45
8114,7957,63
8114,7942,69
8114,7912,24
8114,7980,47
8114,7944,49
8114,8005,55
8114,7973,75
8114,7922,49
8114,8011,80
8114,7946,66
8114,7964,66
8114,8020,60
8114,7978,60
8119,8474,57
8119,8188,67
8119,8198,80
8119,8300,96
8119,8647,61
8119,8904,42
8119,8186,55
8119,8149,82
8119,8272,66
8119,8184,74
8119,8703,42
8119,8131,63
8119,8211,71
8119,16996,1
8119,10167,35
8119,8287,76
8119,8243,74
8119,10112,43
8119,8495,41
8119,8413,39
8119,8167,51
8119,8136,60
8119,8305,70
8119,8738,33
8119,8848,41
8119,8219,68
8119,8163,48
8119,10937,4
8119,8780,38
8119,8280,47
8119,8460,83
8119,8174,42
8119,8245,59
8119,9647,34
8119,8428,51
8119,8140,62
8119,8321,43
8119,8124,68
8119,8121,63
8119,9066,70
8119,7936,33
8119,7967,81
8119,7951,43
8119,8084,82
8119,7916,71
8119,8111,38
8119,8091,67
8119,7912,20
8119,7955,47
8119,7988,54
8119,7938,85
8119,7910,57
8119,7934,82
8119,7978,58
8119,8000,68
8119,7918,79
8119,8020,100
8119,7949,73
8119,7914,59
8119,7964,67
8119,7946,62
8119,7992,100
8119,8045,34
8119,7953,66
8119,8093,53
8119,7957,80
8119,8086,51
8119,7985,64
8119,7940,64
8119,8073,51
8119,8011,91
8119,7924,43
8119,7922,51
8119,7926,59
8119,8033,61
8119,8016,52
8119,7994,61
8119,7959,72
8119,8047,61
8119,8023,66
8119,7929,74
8119,8005,62
8119,8056,48
8119,7931,62
8119,8018,67
8119,7973,73
8119,8109,37
8119,8002,44
8119,7990,49
8119,7962,51
8119,7975,84
8119,7906,57
8119,7920,50
8119,8028,69
8119,8114,62
8119,8031,54
8119,7908,60
8119,7944,39
8119,8008,49
8119,7983,64
8119,7980,38
8119,7970,41
8119,7942,73
8119,7998,43
8121,8904,40
8121,8495,35
8121,8174,31
8121,9066,70
8121,8243,59
8121,8460,78
8121,8474,75
8121,8280,39
8121,8272,36
8121,8163,37
8121,16996,1
8121,8287,91
8121,8149,83
8121,8124,41
8121,8211,71
8121,10167,33
8121,8219,49
8121,8140,31
8121,8428,25
8121,8300,72
8121,8321,51
8121,8647,36
8121,8184,57
8121,10937,2
8121,8738,34
8121,9647,28
8121,8245,62
8121,8131,40
8121,8780,49
8121,8136,61
8121,8848,41
8121,8305,72
8121,8198,81
8121,8188,34
8121,8186,39
8121,8167,36
8121,10112,31
8121,8413,29
8121,8703,35
8121,8031,44
8121,7955,27
8121,8084,55
8121,7978,46
8121,7990,68
8121,7970,66
8121,8023,83
8121,7936,35
8121,7967,50
8121,7973,89
8121,7922,40
8121,7985,78
8121,7940,57
8121,7942,79
8121,8002,45
8121,7910,40
8121,8114,45
8121,8008,33
8121,7962,51
8121,7912,15
8121,7998,35
8121,7931,46
8121,7908,35
8121,7992,92
8121,8005,39
8121,8045,24
8121,7980,38
8121,7975,72
8121,8000,53
8121,8033,50
8121,7920,38
8121,8109,34
8121,8028,37
8121,8091,40
8121,8111,52
8121,7946,68
8121,7918,68
8121,7916,74
8121,7934,84
8121,8073,36
8121,7906,70
8121,7924,30
8121,7953,49
8121,7949,43
8121,8018,40
8121,7957,58
8121,7926,53
8121,8011,80
8121,7929,48
8121,7994,37
8121,8086,46
8121,7951,32
8121,8056,49
8121,7914,64
8121,7983,36
8121,8016,35
8121,7959,64
8121,8020,57
8121,7944,29
8121,8093,61
8121,7938,58
8121,8047,44
8121,8119,63
8121,7988,36
8121,7964,40
8124,8167,279
8124,8174,198
8124,8287,59
8124,8272,197
8124,8647,292
8124,8300,90
8124,8149,65
8124,8140,241
8124,8243,277
8124,8136,44
8124,8198,81
8124,8163,108
8124,8211,66
8124,10167,27
8124,8474,41
8124,8321,45
8124,8428,212
8124,8904,208
8124,8186,115
8124,9066,50
8124,9647,166
8124,8184,70
8124,8219,48
8124,8188,277
8124,8245,36
8124,8305,54
8124,8280,36
8124,10112,83
8124,8780,20
8124,8703,34
8124,8131,317
8124,8460,79
8124,8495,280
8124,8848,21
8124,8738,20
8124,10937,5
8124,8413,138
8124,7931,117
8124,8008,245
8124,8047,94
8124,8020,61
8124,8011,69
8124,8111,32
8124,7940,45
8124,8086,150
8124,8056,40
8124,7918,66
8124,7949,367
8124,7914,51
8124,7924,317
8124,7936,188
8124,7962,34
8124,7951,159
8124,8018,177
8124,7920,195
8124,7957,69
8124,7973,73
8124,8016,261
8124,7990,31
8124,8121,41
8124,7922,246
8124,8002,48
8124,7906,31
8124,8033,191
8124,7959,77
8124,7934,59
8124,7988,334
8124,8000,78
8124,7946,66
8124,8114,70
8124,7953,330
8124,7944,158
8124,7967,160
8124,7998,231
8124,7978,285
8124,7955,216
8124,8093,126
8124,7964,212
8124,7942,68
8124,7994,171
8124,8084,259
8124,8023,40
8124,7983,381
8124,7975,47
8124,7938,95
8124,7980,160
8124,8073,167
8124,7985,61
8124,7916,73
8124,7910,42
8124,8028,291
8124,7908,222
8124,7912,190
8124,7926,71
8124,7929,192
8124,7970,28
8124,8091,252
8124,8109,17
8124,8005,253
8124,8119,68
8124,7992,119
8124,8045,245
8124,8031,112
8131,8167,270
8131,8904,191
8131,8703,38
8131,8149,74
8131,8280,35
8131,10937,5
8131,8198,68
8131,8163,94
8131,8287,57
8131,8321,47
8131,8272,163
8131,8211,51
8131,8495,274
8131,8738,23
8131,10112,85
8131,9066,50
8131,8184,88
8131,8188,254
8131,8186,99
8131,8848,27
8131,8174,176
8131,8413,133
8131,9647,142
8131,8219,58
8131,8243,236
8131,8647,260
8131,8136,42
8131,8305,75
8131,8474,53
8131,8245,43
8131,8780,24
8131,8428,190
8131,8140,265
8131,8300,76
8131,10167,31
8131,8460,69
8131,7973,62
8131,7983,308
8131,7940,54
8131,7988,292
8131,8084,273
8131,7990,39
8131,7916,54
8131,7959,87
8131,7922,237
8131,8005,203
8131,8047,97
8131,7936,170
8131,7980,149
8131,8086,115
8131,7944,162
8131,8111,34
8131,7962,42
8131,8119,63
8131,8028,251
8131,7985,64
8131,7978,261
8131,7931,94
8131,7992,120
8131,7926,73
8131,7906,39
8131,7949,320
8131,8008,226
8131,7934,54
8131,8056,42
8131,8018,164
8131,8091,213
8131,8109,16
8131,7938,89
8131,7964,198
